DEPT,RDEEP_1,RSHAL_1,RMICRO_1,DENB_1,CALI_1,NEUT_1,GR_1,SP_1,DTCOMP_1,PEF_1,DTSH_1
1005.6876,1.8434,1.41,0.6409,2.3106,12.1142,0.3582,76.4096,-76.75,118.8975,7.9573,259.2785
1005.84,1.647,1.2658,0.6232,2.2718,12.1116,0.3452,81.3155,-76.5625,119.3888,7.4834,260.9686
1005.9924,1.6797,1.2901,0.4986,2.2546,12.1246,0.339,80.9773,-77.0625,119.1354,7.6986,273.3235
1006.1448,1.8814,1.4096,0.6424,2.2636,12.1219,0.3304,85.346,-76.6875,119.4926,8.0826,258.3543
1006.2972,1.8504,1.4033,0.9286,2.3018,12.1359,0.3361,83.8874,-77.125,121.1044,8.2425,258.8034
1006.4496,1.5104,1.1873,0.962,2.2908,12.1296,0.3481,84.8334,-78,120.7121,7.5138,288.4886
1006.602,1.3392,1.068,0.4253,2.2477,12.1296,0.3481,79.5969,-79.125,122.0445,7.298,291.3954
1006.7544,1.3039,1.0474,0.3352,2.2227,12.1116,0.352,78.2599,-79.9375,121.8991,8.3325,289.669
1006.9068,1.3241,1.0568,0.9088,2.2414,12.1245,0.3367,77.6522,-80.125,120.1455,9.8666,286.6216
1007.0592,1.4777,1.1743,0.7686,2.2732,12.1524,0.3428,82.6813,-80.5625,117.8177,9.2882,287.0484
1007.2116,1.4985,1.243,0.7304,2.2493,12.1373,0.339,79.1564,-80.8125,118.0641,7.8428,282.0878
1007.364,1.2745,1.0822,0.3807,2.1842,12.1168,0.3445,75.0237,-81.1875,119.3483,6.9573,278.293
1007.5164,1.0714,0.9355,0.3646,2.1416,12.1166,0.3304,66.6328,-81.5,117.901,6.3356,277.3068
1007.6688,0.9851,0.869,0.3553,2.1228,12.1116,0.3269,64.0803,-81.0625,119.2797,6.1818,274.2202
1007.8212,1.0892,0.9508,0.3481,2.1481,12.1142,0.3381,65.4174,-80.1875,119.4483,6.5149,274.3686
1007.9736,1.0976,0.9643,0.556,2.1863,12.1116,0.3145,68.9604,-79.9375,120.0396,7.2954,274.777
1008.126,1.0838,0.9533,0.5258,2.1993,12.1278,0.3187,67.1179,-79.9375,119.8213,7.5137,274.1979
1008.2784,1.1599,1.0183,0.405,2.1726,12.1038,0.3006,60.085,-79.9375,120.5412,7.3155,274.2892
1008.4308,1.0288,0.9171,0.4661,2.1363,12.1426,0.3262,57.301,-79.25,119.841,6.9266,287.8363
1008.5832,0.885,0.802,0.4602,2.116,12.155,0.3542,59.1436,-78.4375,118.1425,6.9476,289.9993
1008.7356,0.9967,0.8901,0.4139,2.1451,12.2118,0.3857,62.7731,-77.4375,119.8511,7.3421,282.8146
1008.888,1.2621,1.0865,0.8838,2.2395,12.2837,0.3792,69.1607,-76.875,112.6754,9.2315,265.712
1009.0404,1.9109,1.5097,1.146,2.3961,12.3968,0.3349,71.7217,-77.0625,112.49,11.583,212.4738
1009.1928,2.9994,2.1594,4.726,2.5318,12.3968,0.2532,69.8985,-77,114.5474,9.3079,211.4374
1009.3452,2.7404,1.9629,4.2541,2.489,12.2791,0.2226,58.8376,-76.5,103.0614,7.2661,215.631
1009.4976,1.8696,1.3779,0.5533,2.297,12.1116,0.2088,53.2379,-76.125,98.1041,6.4944,220.9036
1009.65,1.1698,0.892,0.3986,2.1516,12.0628,0.2566,49.47,-75.75,102.2945,6.3466,237.4841
1009.8024,0.8905,0.6931,0.3447,2.0939,12.0628,0.2818,49.8667,-75.375,100.7761,6.597,257.8876
1009.9548,0.8566,0.6561,0.3125,2.086,12.0732,0.2972,51.933,-74.8125,101.2731,6.8436,263.8696
1010.1072,0.89,0.7021,0.3562,2.1051,12.0532,0.3138,57.8888,-75.75,99.6321,7.047,276.0508
1010.2596,0.989,0.7568,0.4312,2.1218,12.0628,0.3032,61.276,-75.9375,99.1294,7.0976,277.516
1010.412,1.0353,0.8013,0.4285,2.1167,12.0628,0.2985,57.7511,-76.0625,98.6562,6.6067,278.414
1010.5644,1.0455,0.8102,0.3668,2.1097,12.0628,0.2815,53.9831,-76.3125,98.9065,6.6655,271.7238
1010.7168,1.0282,0.7975,0.4011,2.1247,12.067,0.2959,54.575,-76.5625,98.9749,6.9463,271.7964
1010.8692,1.0294,0.7926,0.4922,2.1585,12.0732,0.3083,59.4185,-76.125,99.2128,7.4366,269.2373
1011.0216,1.1318,0.8655,0.5951,2.1604,12.0628,0.3042,62.4572,-76.1875,99.1696,7.3584,263.8186
1011.174,1.2189,0.9262,0.5328,2.1267,12.0628,0.3105,57.4738,-76.125,99.461,7.0078,262.7951
1011.3264,1.1714,0.8868,0.4327,2.1008,12.056,0.3183,53.5161,-76.0625,100.1771,7.0217,252.6637
1011.4788,1.0798,0.8245,0.3665,2.0953,12.0809,0.3225,48.9389,-75,100.5132,6.9278,262.1817
1011.6312,1.0116,0.7775,0.3579,2.1028,12.0499,0.3367,49.0604,-75.3125,122.3807,7.515,263.9501
1011.7836,0.9931,0.7425,0.3539,2.1015,12.1118,0.3248,49.39,-75.125,122.3462,7.5999,261.1375
1011.936,1.024,0.7663,0.3672,2.0871,12.0729,0.326,50.3373,-74.9375,120.9044,7.4454,262.4536
1012.0884,1.0644,0.7879,0.3432,2.0701,12.1278,0.3058,51.0721,-75.875,122.0195,7.3518,258.5482
1012.2408,1.096,0.7978,0.331,2.064,12.1116,0.295,46.5748,-75.75,120.1545,7.0957,251.6006
1012.3932,1.0738,0.7772,0.3313,2.0633,12.1142,0.287,47.5307,-75.3125,119.6452,7.3534,244.2801
1012.5456,0.8889,0.6497,0.3356,2.0692,12.1116,0.3019,45.7246,-75.5625,117.362,7.1286,239.7067
1012.698,0.7428,0.5577,0.3061,2.0707,12.1055,0.3301,52.0649,-75.6875,117.5921,6.928,241.0231
1012.8504,0.7578,0.563,0.3086,2.0974,12.1116,0.3394,57.1699,-75.9375,120.3972,6.8041,296.5358
1013.0028,0.8648,0.6381,0.5339,2.1512,12.1142,0.3494,65.4125,-75.8125,122.6788,6.8589,296.4163
1013.1552,1.166,0.822,0.9192,2.2128,12.1278,0.3296,76.5444,-76.375,123.5633,6.615,311.6216
1013.3076,1.6371,1.1382,0.896,2.2503,12.1116,0.3356,82.6218,-76.6875,124.8689,6.6941,315.794
1013.46,1.7004,1.2264,1.0082,2.2452,12.109,0.3376,89.1854,-76.5,126.7383,6.5865,301.8951
1013.6124,1.5243,1.1476,0.5287,2.2293,12.1055,0.3326,79.8569,-77.0625,123.8964,7.1254,291.7898
1013.7648,1.2509,0.9681,0.4317,2.1907,12.1142,0.3336,72.6856,-77.375,121.1134,7.3328,290.2558
1013.9172,0.9765,0.7822,0.511,2.1355,12.1116,0.3195,63.8945,-77.5625,120.6317,7.6549,274.5939
1014.0696,0.9279,0.7368,0.3658,2.0898,12.1116,0.3234,65.3531,-78.0625,120.0358,8.1632,270.1825
1014.222,0.9771,0.7934,0.353,2.0788,12.1246,0.3414,62.0713,-78.75,119.3802,7.6976,267.072
1014.3744,0.9875,0.7875,0.4347,2.084,12.1166,0.3352,59.0335,-79,119.088,7.5124,273.0285
1014.5268,0.9736,0.7845,0.4094,2.0858,12.1116,0.3589,55.9948,-78.875,117.4268,7.0415,272.3493
1014.6792,0.8882,0.7389,0.3653,2.0782,12.1142,0.3549,59.5197,-78.875,117.7355,7.1565,263.2302
1014.8316,0.9123,0.7614,0.3374,2.0887,12.1027,0.3779,64.9066,-78.0625,114.9475,7.0131,255.9785
1014.984,1.1292,0.933,0.5982,2.1635,12.1142,0.369,66.7298,-76.8125,61.8024,6.8538,230.634
1015.1364,1.5695,1.2422,5.7866,2.3089,12.1347,0.3108,67.013,-75.8125,89.3837,6.3649,197.4019
1015.2888,2.372,1.7716,87.636,2.4983,12.2943,0.215,60.2063,-75.3125,94.7579,5.6751,207.3916
1015.4412,2.7706,2.093,2.5611,2.5014,12.2375,0.1624,57.1676,-74.75,110.8328,5.4469,211.6047
1015.5936,1.9153,1.493,0.4894,2.3177,12.2349,0.1972,53.867,-74.5625,99.5987,5.6644,216.3496
1015.746,1.3417,1.0697,0.3353,2.1806,12.2405,0.2833,56.5793,-74.9375,92.6693,6.3116,242.3648
1015.8984,1.1881,0.9454,0.3626,2.1525,12.199,0.3354,64.1842,-75.3125,93.804,7.0948,262.7528
1016.0508,1.2159,0.9569,0.8283,2.2021,12.1476,0.3439,69.3107,-75.6875,91.8248,6.9541,271.4417
1016.2032,1.354,1.0581,0.5772,2.2451,12.1636,0.3369,79.9686,-76.125,121.2903,7.0369,278.4987
1016.3556,1.4111,1.0824,0.8233,2.267,12.1346,0.3356,78.8058,-76.4375,119.7445,6.4675,282.2814
1016.508,1.3356,1.0344,0.5527,2.2441,12.158,0.3306,75.3597,-76.5,121.172,6.1564,286.9806
1016.6604,1.3237,1.0287,0.4124,2.1931,12.1385,0.3507,66.8513,-76.5,121.3097,5.5033,280.7255
1016.8128,1.2158,0.9582,0.3877,2.1426,12.1476,0.3359,60.9512,-76.625,121.0654,5.5256,276.1052
1016.9652,1.1706,0.9158,0.3782,2.1175,12.1476,0.3422,61.0727,-76.8125,120.1478,5.5611,273.664
1017.1176,1.0981,0.8687,0.3525,2.1114,12.1476,0.3316,61.6805,-77.125,119.9984,5.8826,279.868
1017.27,0.9391,0.7542,0.3381,2.1105,12.1469,0.3702,61.0356,-77.75,119.9046,5.74,279.868
1017.4224,0.8993,0.718,0.326,2.1094,12.145,0.3583,61.5988,-77.6875,119.7064,6.0969,279.4894
1017.5748,0.961,0.755,0.389,2.1334,12.1476,0.3324,61.5988,-77.8125,119.1975,6.1776,279.7586
1017.7272,1.0677,0.8251,0.5159,2.1485,12.145,0.2803,66.8068,-77.375,118.5314,5.9501,274.1168
1017.8796,1.2295,0.9239,0.4523,2.1518,12.1476,0.3007,65.8789,-76.9375,119.9315,5.4986,274.4181
1018.032,1.2769,0.9713,0.3737,2.1386,12.1524,0.3196,67.5551,-76.75,118.3249,5.2505,274.2364
1018.1844,1.127,0.854,0.361,2.1332,12.1604,0.3419,63.4225,-76.6875,120.2316,5.9319,277.6788
1018.3368,0.9887,0.757,0.3443,2.1365,12.1758,0.3342,65.7544,-76.625,118.131,6.5286,278.5275
1018.4892,0.9817,0.7532,0.3245,2.1391,12.1854,0.3355,62.7412,-76.375,118.5284,7.2133,281.675
1018.6416,1.0556,0.7953,0.4406,2.1621,12.1861,0.3503,66.6307,-76.1875,119.4488,7.0683,282.8073
1018.794,1.2283,0.9152,0.5869,2.1968,12.1835,0.3298,71.6102,-76.25,121.8959,7.1867,281.4722
1018.9464,1.4251,1.0543,0.5616,2.229,12.1733,0.3046,78.66,-76.25,122.3033,6.8878,281.3553
1019.0988,1.489,1.1,0.6355,2.2423,12.1965,0.3074,79.6323,-76.3125,122.125,6.4458,277.5371
1019.2512,1.4112,1.0612,0.4177,2.206,12.1579,0.3341,74.291,-76.5,121.0818,5.9184,273.2707
1019.4036,1.2111,0.9154,0.401,2.1675,12.145,0.3414,76.4789,-76.4375,120.2145,5.665,271.35
1019.556,1.0591,0.8076,0.3534,2.1356,12.1685,0.3336,75.9927,-76.1875,119.0967,5.7386,270.071
1019.7084,1.0088,0.7671,0.3522,2.1447,12.1274,0.314,79.2496,-76.5625,117.1239,5.8482,263.8275
1019.8608,0.989,0.7518,0.3982,2.1498,12.1502,0.3197,70.8628,-76.375,115.5687,6.1106,257.5086
1020.0132,1.0473,0.7903,0.3932,2.1693,12.1476,0.2973,69.7689,-76.0625,116.2528,6.661,254.7578
1020.1656,1.1726,0.8893,0.4234,2.1875,12.1554,0.3087,66.3651,-76.1875,116.0396,6.7422,255.4484
1020.318,1.2834,0.9757,0.5017,2.2005,12.1412,0.2983,71.028,-76.5625,117.5762,6.776,260.7388
1020.4704,1.4423,1.0929,0.5542,2.2272,12.1502,0.3022,73.4844,-76.375,118.0466,6.5132,271.9118
1020.6228,1.6083,1.2148,0.6741,2.2642,12.163,0.2947,79.4123,-76.125,119.4398,7.3085,274.5131
1020.7752,1.7078,1.271,0.9761,2.3079,12.1662,0.3222,78.2993,-76.375,120.4724,7.4655,273.9481
1020.9276,1.5978,1.2077,0.7567,2.3209,12.158,0.3352,80.8498,-76.5,120.0236,7.0988,272.5776
1021.08,1.399,1.0843,0.663,2.2998,12.1373,0.3569,78.9329,-76.25,120.3527,6.4666,272.7955
1021.2324,1.2342,0.9807,0.4216,2.2417,12.1142,0.3398,75.14,-75.8125,119.254,6.1103,268.788
1021.3848,1.1277,0.9074,0.3878,2.1844,12.1055,0.3367,67.4591,-76.3125,117.9386,5.86,239.9163
1021.5372,1.1123,0.9002,0.3783,2.1436,12.1142,0.3144,65.0278,-77.4375,115.8984,5.9475,259.5527
1021.6896,1.1585,0.9319,0.3604,2.1404,12.1116,0.3045,64.177,-77.75,116.8957,6.2339,261.1843
1021.842,1.1401,0.9147,0.3571,2.1365,12.1116,0.3014,65.7571,-78.1875,117.2542,6.7826,263.3012
1021.9944,1.0874,0.8778,0.3462,2.1309,12.1142,0.3138,62.891,-78.1875,116.2247,7.2835,263.6831
1022.1468,1.0384,0.8349,0.3294,2.1312,12.1278,0.3217,66.1728,-77.8125,116.6852,7.5383,263.6215
1022.2992,0.9506,0.7878,0.3662,2.1405,12.1116,0.327,65.2005,-77.4375,115.5407,7.6092,265.6546
1022.4516,0.9867,0.8174,0.3704,2.1555,12.1116,0.3352,68.4314,-77.125,116.2586,7.5294,272.108
1022.604,1.1441,0.9425,0.371,2.1826,12.111,0.3249,69.6469,-76.6875,116.6192,8.4359,275.1967
1022.7564,1.3439,1.0739,0.8155,2.2328,12.1296,0.3207,76.4536,-76.3125,117.7796,9.1064,284.0072
1022.9088,1.7205,1.3456,0.8728,2.281,12.1502,0.3029,83.1387,-76.25,119.1923,9.615,288.6225
1023.0612,2.1588,1.6814,0.9114,2.327,12.163,0.3066,87.0345,-76.375,119.5501,9.8847,257.0979
1023.2136,2.101,1.6404,1.0493,2.3372,12.1861,0.2976,88.1285,-76.5,119.867,9.461,256.6269
1023.366,1.7266,1.3818,0.9613,2.3342,12.2242,0.3008,87.6423,-76.75,117.1308,8.1026,260.985
1023.5184,1.4679,1.1907,0.5724,2.2943,12.163,0.294,82.7741,-77.4375,117.8591,6.838,277.3767
1023.6708,1.4027,1.1504,0.4932,2.2649,12.1347,0.3061,76.9398,-78.1875,118.0788,6.548,284.9388
1023.8232,1.4433,1.1576,0.6006,2.2528,12.1467,0.2852,74.995,-78.75,117.8276,6.8671,287.4724
1023.9756,1.7143,1.3416,0.7128,2.2796,12.2097,0.3082,80.062,-80.0625,119.249,7.754,304.5535
1024.128,1.9731,1.5367,0.9199,2.3233,12.1832,0.3094,87.172,-80.5,120.7395,8.8142,303.8961
1024.2804,1.7144,1.3555,0.8897,2.3356,12.2187,0.328,90.5438,-81.0625,120.3459,8.6031,292.9619
1024.4328,1.4193,1.1443,0.6323,2.2876,12.181,0.3462,85.9873,-81.5625,118.5914,7.9257,291.7237
1024.5852,1.4403,1.1675,0.4096,2.2341,12.1476,0.3606,86.2614,-81.8125,118.2082,7.9554,301.2967
1024.7376,1.3667,1.1004,0.5615,2.2352,12.1476,0.3895,81.7012,-81.875,116.5746,9.1579,292.2273
1024.89,1.3611,1.0792,1.0089,2.2522,12.1476,0.3723,87.481,-81.75,116.6593,8.7135,284.6132
1025.0424,1.504,1.1976,0.5456,2.2555,12.1192,0.3475,80.8347,-82.3125,115.8385,7.1834,282.8769
1025.1948,1.455,1.1599,0.491,2.245,12.1245,0.3015,77.6474,-83.0625,115.4269,6.2178,270.2064
1025.3472,1.3101,1.0493,0.5502,2.2219,12.1219,0.2825,70.6278,-83.5625,113.2873,6.1109,264.2093
1025.4996,1.2217,0.9741,0.4495,2.2096,12.1349,0.2843,68.1884,-83.375,114.391,6.3358,261.4367
1025.652,1.1521,0.9292,0.3888,2.1831,12.1276,0.3056,63.448,-82.625,114.9759,6.0945,263.5937
1025.8044,1.0806,0.8617,0.3941,2.1761,12.1219,0.322,60.8955,-81.8125,116.058,6.3754,269.3313
1025.9568,1.042,0.8203,0.4303,2.1909,12.1219,0.3372,62.111,-81.625,116.6088,6.2585,273.9005
1026.1092,1.0788,0.842,0.4952,2.202,12.1245,0.3413,66.6082,-81.5625,117.9399,6.6942,276.1825
1026.2616,1.1173,0.8703,0.5379,2.1951,12.1137,0.3212,64.6635,-81.3125,118.2823,6.294,282.427
1026.414,1.1236,0.8674,0.4788,2.1697,12.1245,0.3146,60.957,-81,121.2947,6.1056,287.3213
1026.5664,1.1483,0.8759,0.4887,2.1673,12.1323,0.3008,57.7968,-81.3125,121.6944,5.923,288.5284
1026.7188,1.1214,0.8548,0.5082,2.1643,12.1245,0.3386,57.6752,-81.3125,123.2015,6.0612,290.1016
1026.8712,1.0943,0.8377,0.6771,2.1786,12.1219,0.3185,61.017,-81.8125,123.4269,5.795,292.9216
1027.0236,1.0667,0.8156,0.4977,2.1753,12.1276,0.3357,59.5584,-81.4375,124.0528,5.6035,291.675
1027.176,1.0531,0.8067,0.498,2.1785,12.1245,0.3267,60.9941,-81.3125,123.5949,5.8886,292.6891
1027.3284,1.0387,0.7981,0.4384,2.1631,12.1219,0.3349,57.4692,-80.8125,123.8126,5.9856,292.962
1027.4808,1.0413,0.7918,0.5153,2.1402,12.1276,0.3184,56.0282,-80.4375,122.2392,5.9536,291.1321
1027.6332,1.0352,0.7774,0.491,2.1362,12.1245,0.3222,56.6588,-80.125,121.6169,5.5259,287.6013
1027.7856,1.0342,0.7765,0.5335,2.136,12.1219,0.3183,58.8467,-79.5625,121.6784,5.5649,283.53
1027.938,0.9993,0.7477,0.4194,2.1394,12.1276,0.31,61.5032,-78.8125,119.9292,5.398,281.6494
1028.0904,0.9611,0.7151,0.3778,2.1203,12.1245,0.2837,58.7076,-78.5,119.3176,5.4518,278.8621
1028.2428,0.9754,0.7167,0.3673,2.1265,12.1219,0.2937,57.39,-77.625,117.8975,5.5917,274.0723
1028.3952,1.0145,0.7373,0.376,2.1374,12.1245,0.3039,58.8486,-76.625,118.3046,5.8955,272.9292
1028.5476,1.0488,0.7454,0.4972,2.1742,12.1276,0.3095,60.1026,-75.5625,119.5698,5.822,272.7565
1028.7,1.0783,0.7667,0.5076,2.1819,12.1323,0.3124,63.7296,-75.25,120.7231,5.9633,274.3663
1028.8524,1.1218,0.7967,0.5054,2.1844,12.1141,0.3042,61.9064,-75.3125,121.6901,6.1859,279.7602
1029.0048,1.1096,0.7723,0.4963,2.1625,12.1323,0.297,64.1773,-75.125,122.4685,5.7948,281.7658
1029.1572,0.9948,0.7033,0.6588,2.1483,12.1165,0.2843,59.0723,-75.125,122.8427,5.6089,283.2348
1029.3096,0.9702,0.6922,0.4837,2.1384,12.1245,0.2842,56.7628,-75.4375,122.4425,5.4183,284.4025
1029.462,1.0207,0.7201,0.4257,2.1311,12.1245,0.2812,54.4724,-75.6875,122.161,6.1299,282.151
1029.6144,1.0096,0.7214,0.7254,2.1246,12.1219,0.2982,54.9586,-75.6875,122.1783,6.011,281.0103
1029.7668,1.0909,0.7712,0.533,2.1003,12.1276,0.3332,54.1078,-76.3125,121.851,5.8673,280.5019
1029.9192,1.124,0.7918,0.4549,2.0866,12.1296,0.3623,49.9788,-76.3125,122.0741,5.2198,278.7267
1030.0716,1.0542,0.7435,0.4564,2.0661,12.145,0.3656,49.3711,-76.3125,121.6757,5.2136,276.3652
1030.224,1.0425,0.7351,0.3777,2.0845,12.1469,0.357,52.2882,-76,121.3248,5.4263,274.7172
1030.3764,1.0477,0.7403,0.3609,2.0876,12.145,0.3637,54.0942,-75.1875,121.2083,5.8728,274.728
1030.5288,1.0445,0.7243,0.3633,2.087,12.1476,0.3562,53.7471,-74.3125,120.8383,5.9396,275.1558
1030.6812,1.0728,0.7396,0.3367,2.0675,12.145,0.3408,52.5316,-73.0625,120.5285,5.9894,276.1255
1030.8336,1.0314,0.6989,0.3131,2.0714,12.145,0.3089,55.0248,-72.5,120.7157,6.1227,275.1332
1030.986,0.9125,0.6167,0.327,2.0761,12.145,0.3099,54.6426,-72.3125,120.5628,6.1146,274.9733
1031.1384,0.8297,0.5723,0.3353,2.0917,12.145,0.3253,54.3995,-72.25,120.5291,5.9291,276.0539
1031.2908,0.8067,0.5549,0.3191,2.0956,12.1608,0.3309,53.4811,-71.875,120.4241,5.8082,278.4118
1031.4432,0.858,0.5932,0.3312,2.0952,12.145,0.3478,57.9687,-73.125,121.648,5.8749,277.546
1031.5956,0.9534,0.6593,0.3181,2.0893,12.1476,0.3613,58.4549,-72.875,120.6297,5.8234,278.1838
1031.748,1.0456,0.718,0.3115,2.0755,12.1424,0.3537,56.6317,-72.9375,121.9546,5.8505,281.1138
1031.9004,1.1018,0.7491,0.3074,2.065,12.1579,0.327,54.2867,-73.25,122.2861,6.1282,282.4589
1032.0528,1.0553,0.7263,0.3209,2.0622,12.1604,0.3043,51.3695,-73.8125,121.1155,6.5492,288.0368
1032.2052,0.9775,0.6738,0.3019,2.0618,12.1577,0.3024,51.1264,-74.125,121.2056,6.6857,279.5496
1032.3576,0.9064,0.6117,0.2963,2.0731,12.2045,0.322,49.8346,-74.3125,120.9874,7.273,283.6659
1032.51,0.8519,0.5731,0.2879,2.0893,12.1731,0.318,54.0888,-74.5,120.5543,7.407,275.9261
1032.6624,0.7959,0.5395,0.3123,2.0929,12.1914,0.3402,54.7557,-74.875,120.5226,7.6349,271.5067
1032.8148,0.7723,0.5252,0.3085,2.1054,12.1295,0.3325,54.9714,-75.0625,120.5367,7.0403,272.0992
1032.9672,0.7641,0.5222,0.3404,2.0951,12.1323,0.3507,52.445,-75.3125,120.5425,6.4327,278.2003
1033.1196,0.7762,0.5295,0.4468,2.1043,12.1038,0.3534,50.8302,-75.375,120.2735,6.0668,281.4104
1033.272,0.8385,0.5747,0.376,2.105,12.1028,0.3496,50.736,-75.4375,121.0739,5.7421,275.8976
1033.4244,0.8611,0.5875,0.5141,2.1123,12.0911,0.3314,53.0193,-75.375,121.7353,6.0118,279.8831
1033.5768,0.9097,0.6259,0.4285,2.119,12.0911,0.3349,55.0612,-75.5625,120.932,6.4598,279.9634
1033.7292,1.034,0.7116,0.3908,2.1225,12.0911,0.3316,53.6109,-75.6875,121.2456,6.5646,278.6928
1033.8816,1.0843,0.7445,0.4822,2.1099,12.0911,0.326,49.6752,-75.9375,121.4821,6.7823,279.2189
1034.034,1.0459,0.722,0.4592,2.1008,12.0911,0.3073,47.852,-76.125,121.3779,7.1554,279.7867
1034.1864,0.9832,0.6838,0.3492,2.0926,12.0911,0.308,47.7221,-76.0625,121.188,7.6866,280.6738
1034.3388,0.8381,0.6025,0.3487,2.1033,12.0782,0.3069,52.0404,-75.8125,119.805,7.941,279.8806
1034.4912,0.7818,0.573,0.4508,2.1113,12.0628,0.2877,52.6401,-75.6875,119.7238,7.5668,279.3716
1034.6436,0.8456,0.606,0.3573,2.1174,12.0809,0.2823,56.2967,-75.4375,118.4363,7.8533,271.0557
1034.796,0.9864,0.706,0.5063,2.1258,12.0834,0.2782,54.0616,-75.125,117.9911,8.1467,274.6047
1034.9484,1.0913,0.7628,0.4479,2.1323,12.1116,0.3047,55.4067,-74.6875,117.2863,8.4898,273.1186
1035.1008,1.1576,0.8213,0.4029,2.1323,12.1116,0.3126,53.2087,-75,116.4865,8.362,272.4044
1035.2532,1.1393,0.8176,0.3688,2.1376,12.1116,0.3086,56.0336,-75.3125,116.3489,8.2446,272.9908
1035.4056,1.0102,0.7356,0.4598,2.1534,12.1027,0.296,58.7148,-76,116.1856,7.9146,272.4632
1035.558,0.9082,0.6752,0.426,2.1479,12.1142,0.2921,58.2286,-75.875,115.41,8.1845,267.2931
1035.7104,0.8833,0.6507,0.3741,2.1314,12.122,0.3102,58.4717,-75.875,115.0764,7.8765,244.9745
1035.8628,0.9252,0.6871,0.4498,2.1285,12.109,0.3199,59.9339,-75.3125,113.1529,8.3715,238.5748
1036.0152,1.0668,0.7993,0.4349,2.1748,12.1168,0.3017,66.4239,-74.5625,115.2881,8.414,239.9728
1036.1676,1.39,1.0257,1.0172,2.2407,12.145,0.2822,70.334,-74.125,116.0106,9.246,274.6485
1036.32,1.8071,1.305,0.8432,2.3076,12.1502,0.2729,76.2928,-74.25,117.6616,8.2098,281.1189
1036.4724,2.2198,1.5942,0.9771,2.3395,12.1554,0.3011,85.9686,-74.6875,117.8678,7.355,287.7643
1036.6248,2.318,1.674,0.8969,2.3351,12.1424,0.316,92.7548,-74.9375,124.289,6.9742,294.007
1036.7772,1.9801,1.4525,0.9045,2.341,12.1137,0.3204,91.8476,-75.5625,122.5928,7.7448,295.398
1036.9296,1.5811,1.1852,0.7827,2.3195,12.0731,0.3091,82.61,-75.3125,121.204,8.0078,297.8258
1037.082,1.3402,1.0418,0.4514,2.2387,12.0602,0.311,67.2949,-74.5625,119.156,8.1484,272.985
1037.2344,1.1656,0.9082,0.4034,2.1534,12.0628,0.3284,59.68,-74.4375,116.8697,8.2132,258.1109
1037.3868,1.0023,0.7838,0.3642,2.0948,12.0628,0.3351,53.3767,-75.4375,116.8017,8.3074,276.5143
1037.5392,0.8661,0.6938,0.3543,2.087,12.0602,0.3458,56.8818,-76.25,118.5103,8.2302,278.5752
1037.6916,0.8197,0.6737,0.3375,2.0807,12.0732,0.3227,56.2925,-77.5625,119.0696,8.0623,274.1899
1037.844,0.8027,0.6588,0.353,2.0861,12.0628,0.3341,62.207,-78.4375,117.4549,8.1972,270.5975
1037.9964,0.8257,0.6772,0.3924,2.0908,12.0602,0.2987,60.3927,-79,119.4428,8.1912,265.7744
1038.1488,0.9735,0.7929,0.3862,2.1144,12.067,0.3117,63.6561,-78.6875,119.195,8.3674,261.7367
1038.3012,1.1116,0.9083,0.4514,2.1372,12.0628,0.295,63.0724,-78.125,118.7033,8.8096,280.7117
1038.4536,1.1755,0.9591,0.4114,2.1578,12.0602,0.2949,64.2449,-77.3125,117.853,8.9153,282.768
1038.606,1.2126,0.9934,0.3888,2.1654,12.0917,0.2928,67.0405,-76.9375,117.0556,8.2311,279.8497
1038.7584,1.1124,0.9198,0.3693,2.1551,12.122,0.3059,66.919,-77.875,115.9856,7.6016,279.8497
1038.9108,1.0068,0.8331,0.3746,2.1541,12.1116,0.3151,70.8624,-77.5,115.2436,7.413,281.2444
1039.0632,1.0087,0.8443,0.3874,2.1533,12.1139,0.304,72.8072,-76.875,114.9692,8.0229,279.0378
1039.2156,1.1549,0.948,0.4029,2.1879,12.1116,0.3041,74.6133,-75.4375,115.536,8.8723,260.4445
1039.368,1.3017,1.0465,0.6349,2.2301,12.1116,0.3127,77.4089,-74.6875,114.6109,8.987,264.6732
1039.5204,1.3142,1.072,0.8585,2.273,12.1116,0.309,78.8675,-73.25,115.1343,9.0281,272.7582
1039.6728,1.3581,1.1243,0.5222,2.2535,12.1166,0.2938,76.465,-72.375,115.2284,8.6793,268.3748
1039.8252,1.3287,1.1091,0.3926,2.2069,12.1116,0.3136,78.2882,-72.25,115.3098,9.8867,262.6875
1039.9776,1.2548,1.0524,0.776,2.2262,12.109,0.3409,75.3232,-72.625,114.7017,9.9106,253.3134
1040.13,1.3557,1.1265,0.599,2.2576,12.1166,0.3409,79.2014,-72.5625,113.5664,9.9601,215.4133
1040.2824,1.6,1.3339,0.6553,2.2962,12.1116,0.3206,75.0805,-73.125,116.3424,9.3875,213.583
1040.4348,1.8776,1.5375,0.7211,2.3025,12.1142,0.2889,73.4376,-73.8125,117.0287,7.9927,197.9903
1040.5872,2.1732,1.7586,0.7292,2.2886,12.181,0.2476,69.7453,-74.4375,91.0249,7.4263,126.437
1040.7396,2.3202,1.8881,0.496,2.2552,12.3351,0.229,68.6847,-74.75,89.8374,6.519,125.3482
